num_ligne;Session;Code académie;Académie;Sexe;Statut du candidat;Voie;Série;Diplôme spécialité;Nombre d'inscrits;Nombre de présents;Nombre d'admis au 1er groupe;Nombre de refusés au 1er groupe;Nombre d'ajournés, passant les épreuves du 2nd groupe;Nombre d'admis à l'issue du 2nd groupe;Nombre de refusés à l'issue du 2nd groupe;Nombre d'admis totaux;Nombre d'admis avec mention TB avec les félicitations du jury;Nombre d'admis avec mention TB sans les félicitations du jury;Nombre d'admis avec mention B;Nombre d'admis avec mention AB;Nombre d'admis sans mention;Nombre de refusés totaux
20901.0;2023;10;LYON;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;7;7;4;1;2;2;0;6;0;0;1;1;4;1
20903.0;2023;10;LYON;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;12;12;5;5;2;2;0;7;0;0;0;1;6;5
20911.0;2023;10;LYON;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;3;3;3;0;0;0;0;3;0;0;1;1;1;0
20912.0;2023;10;LYON;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;1;1;1;0;0;0;0;1;0;0;0;0;1;0
20914.0;2023;10;LYON;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;6;5;3;1;1;0;1;3;0;0;0;0;3;2
20921.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23408 Etude et réalisation d'agencement;1;1;0;1;0;0;0;0;0;0;0;0;0;1
20924.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25106 TECHNICIEN D'USINAGE;6;4;0;4;0;0;0;0;0;0;0;0;0;4
20930.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;9;5;1;3;1;0;1;1;0;0;0;0;1;4
20931.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;1;0;0;0;0;0;0;0;0;0;0;0;0;0
20941.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;8;6;1;4;1;1;0;2;0;0;0;0;2;4
20942.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;1;1;0;1;0;0;0;0;0;0;0;0;0;1
20949.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;2;2;0;2;0;0;0;0;0;0;0;0;0;2
20950.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ENERGIES  ET ENVIRONNEMENT;3;3;1;2;0;0;0;1;0;0;0;0;1;2
20952.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG GESTION ET FINANCE;15;15;2;10;3;2;1;4;0;0;1;1;2;11
20953.0;2023;10;LYON;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG MERCATIQUE (MARKETING);35;35;10;17;8;7;1;17;0;0;0;2;15;18
20966.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22703 TECHN.INSTALL.SYST.ENERG.CLIMATI;78;77;54;19;4;2;2;56;0;1;6;18;31;21
20972.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BACPRO 23103 TECHNICIEN GEOMETRE-TOPOGRAPHE;16;16;11;5;0;0;0;11;0;2;2;2;5;5
20989.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25107 TECHNICIEN OUTILLEUR;27;27;17;8;2;2;0;19;0;1;4;7;7;8
20996.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25406 OUVRAGES DU BATIMENT METALLERIE;34;33;31;1;1;1;0;32;0;2;12;9;9;1
20998.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25410 CONSTRUCTION DES CARROSSERIES;4;4;4;0;0;0;0;4;0;0;0;1;3;0
21001.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;487;486;339;115;32;21;11;360;0;18;50;128;164;126
21007.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;18;18;14;4;0;0;0;14;0;0;0;5;9;4
21008.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21203 TECHN CONSEIL DE VENTE ANIMAL;18;18;16;2;0;0;0;16;0;1;1;5;9;2
21011.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;5;5;2;3;0;0;0;2;0;0;1;1;0;3
21012.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21212 TECH EXPE ANIMALE;6;6;6;0;0;0;0;6;0;0;0;2;4;0
21017.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 22105 LABORATOIRE CONTROLE QUALITE;23;23;19;4;0;0;0;19;0;1;1;9;8;4
21019.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 30004 ASSISTANC.GEST.ORGANIS.ACTIVITES;233;233;175;46;12;7;5;182;0;2;24;65;91;51
21020.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31106 LOGISTIQUE;91;91;58;29;4;2;2;60;0;2;9;22;27;31
21035.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;58;58;54;2;2;1;1;55;0;7;7;18;23;3
21038.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;4;4;3;1;0;0;0;3;0;0;0;2;1;1
21039.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34403 METIERS DE LA SECURITE;71;71;68;2;1;1;0;69;0;7;20;32;10;2
21046.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;344;344;304;11;29;16;13;320;1;12;57;124;126;24
21048.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D INNOVATION TECHNO.  ET ECO CONCEPTION;550;550;466;17;67;46;21;512;0;12;93;178;229;38
21049.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;558;558;472;26;60;23;37;495;3;22;97;184;189;63
21050.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;74;74;57;5;12;6;6;63;1;3;8;21;30;11
21053.0;2023;10;LYON;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG MERCATIQUE (MARKETING);975;975;654;109;212;152;60;806;0;5;44;196;561;169
21057.0;2023;31;MARTINIQUE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;1;1;1;0;0;0;0;1;0;1;0;0;0;0
21058.0;2023;31;MARTINIQUE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25408 REPARATION DES CARROSSERIES;1;1;1;0;0;0;0;1;0;0;1;0;0;0
21060.0;2023;31;MARTINIQUE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;2;2;1;1;0;0;0;1;0;1;0;0;0;1
21065.0;2023;31;MARTINIQUE;FEMININ;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;1;1;0;1;0;0;0;0;0;0;0;0;0;1
21073.0;2023;31;MARTINIQUE;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;1;1;0;1;0;0;0;0;0;0;0;0;0;1
21095.0;2023;31;MARTINIQUE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 22108 TEC CONS VTE ALIMENTATION (PAB);2;2;1;1;0;0;0;1;0;0;0;0;1;1
21102.0;2023;31;MARTINIQUE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32303 ART.& MET.ART:COM.VIS.VIS.PLURI-M;5;5;4;0;1;1;0;5;0;0;2;1;2;0
21110.0;2023;31;MARTINIQUE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34303 GEST. POLLUTIONS PROTEC. ENVIRON.;3;3;2;1;0;0;0;2;0;0;0;0;2;1
21112.0;2023;31;MARTINIQUE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34403 METIERS DE LA SECURITE;6;6;5;1;0;0;0;5;0;0;0;1;4;1
21117.0;2023;31;MARTINIQUE;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STHR;BAC STHR SC.&TEC. HOTELLERIE-RESTAURATION;8;8;8;0;0;0;0;8;0;0;2;4;2;0
21127.0;2023;31;MARTINIQUE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22106 CUISINE;3;3;3;0;0;0;0;3;0;0;0;1;2;0
21133.0;2023;31;MARTINIQUE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;9;7;4;3;0;0;0;4;0;0;1;2;1;3
21137.0;2023;31;MARTINIQUE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;1;1;1;0;0;0;0;1;0;0;0;1;0;0
21139.0;2023;31;MARTINIQUE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;1;1;1;0;0;0;0;1;0;0;1;0;0;0
21160.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23005 TECHN. ETUDES BAT B ASSIST.ARCHI.;8;8;5;3;0;0;0;5;0;0;0;1;4;3
21162.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BACPRO 23103 TECHNICIEN GEOMETRE-TOPOGRAPHE;5;5;2;3;0;0;0;2;0;0;1;0;1;3
21164.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23303 MENUISERIE ALUMINIUM-VERRE;10;10;6;0;4;3;1;9;0;0;1;4;4;1
21170.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;15;15;6;8;1;1;0;7;0;1;0;1;5;8
21177.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25408 REPARATION DES CARROSSERIES;12;12;10;2;0;0;0;10;0;1;0;7;2;2
21178.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;6;6;6;0;0;0;0;6;0;0;0;1;5;0
21180.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;135;135;97;28;10;9;1;106;0;0;9;36;61;29
21184.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21001 AGRO-EQUIPEMENT;5;5;4;1;0;0;0;4;0;0;0;0;4;1
21186.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;7;7;6;1;0;0;0;6;0;0;1;2;3;1
21187.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;7;7;7;0;0;0;0;7;0;0;1;4;2;0
21197.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;6;6;5;0;1;1;0;6;0;0;0;2;4;0
21208.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STHR;BAC STHR SC.&TEC. HOTELLERIE-RESTAURATION;10;10;8;0;2;2;0;10;0;0;1;4;5;0
21209.0;2023;31;MARTINIQUE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;27;27;20;2;5;5;0;25;0;1;1;8;15;2
21218.0;2023;43;MAYOTTE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23203 TECHNICIEN BAT. : ORG.REAL.GROS O;2;2;2;0;0;0;0;2;0;0;1;1;0;0
21222.0;2023;43;MAYOTTE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34403 METIERS DE LA SECURITE;2;2;2;0;0;0;0;2;0;0;0;2;0;0
21228.0;2023;43;MAYOTTE;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31106 LOGISTIQUE;2;2;1;1;0;0;0;1;0;0;0;0;1;1
21232.0;2023;43;MAYOTTE;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33002 SERVICES DE PROXIMITE  VIE LOCAL;22;20;1;16;3;1;2;2;0;0;0;0;2;18
21239.0;2023;43;MAYOTTE;FEMININ;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG GESTION ET FINANCE;8;8;1;5;2;2;0;3;0;0;0;0;3;5
21243.0;2023;43;MAYOTTE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22106 CUISINE;14;14;9;4;1;1;0;10;0;0;3;1;6;4
21249.0;2023;43;MAYOTTE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;1;1;0;1;0;0;0;0;0;0;0;0;0;1
21250.0;2023;43;MAYOTTE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23408 Etude et réalisation d'agencement;1;1;1;0;0;0;0;1;0;0;0;0;1;0
21258.0;2023;43;MAYOTTE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;5;5;3;2;0;0;0;3;0;0;0;0;3;2
21259.0;2023;43;MAYOTTE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21004 CGEA;3;3;2;1;0;0;0;2;0;0;0;1;1;1
21263.0;2023;43;MAYOTTE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31114 ORGANIS. TRANSPORT MARCHANDISES;30;30;16;8;6;5;1;21;0;0;0;4;17;9
21266.0;2023;43;MAYOTTE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;54;52;28;12;12;10;2;38;0;0;3;5;30;14
21270.0;2023;43;MAYOTTE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33006 ANIMAT. ENFANCE& PERSONNES AGEES;109;109;91;8;10;7;3;98;0;2;14;45;37;11
21278.0;2023;43;MAYOTTE;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;20;20;4;6;10;10;0;14;0;0;1;1;12;6
21294.0;2023;43;MAYOTTE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;4;3;0;3;0;0;0;0;0;0;0;0;0;3
21298.0;2023;43;MAYOTTE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;1;0;0;0;0;0;0;0;0;0;0;0;0;0
21299.0;2023;43;MAYOTTE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;1;1;0;1;0;0;0;0;0;0;0;0;0;1
21303.0;2023;43;MAYOTTE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;4;4;0;3;1;0;1;0;0;0;0;0;0;4
21305.0;2023;43;MAYOTTE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32303 ART.& MET.ART:COM.VIS.VIS.PLURI-M;1;1;0;1;0;0;0;0;0;0;0;0;0;1
21311.0;2023;43;MAYOTTE;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ENERGIES  ET ENVIRONNEMENT;1;1;0;1;0;0;0;0;0;0;0;0;0;1
21313.0;2023;43;MAYOTTE;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG GESTION ET FINANCE;5;5;0;3;2;2;0;2;0;0;0;0;2;3
21315.0;2023;43;MAYOTTE;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;3;3;0;3;0;0;0;0;0;0;0;0;0;3
21317.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22106 CUISINE;10;10;6;1;3;3;0;9;0;0;1;0;8;1
21321.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BACPRO 23103 TECHNICIEN GEOMETRE-TOPOGRAPHE;16;16;2;12;2;2;0;4;0;0;0;0;4;12
21323.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;14;14;6;1;7;6;1;12;0;0;0;1;11;2
21327.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;31;31;13;12;6;6;0;19;0;0;0;5;14;12
21330.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;16;16;5;10;1;1;0;6;0;0;0;2;4;10
21332.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25303 AERONAUTIQUE OPTION SYSTEMES;10;10;8;1;1;1;0;9;0;0;1;3;5;1
21336.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25514 SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;17;17;8;3;6;5;1;13;0;0;1;3;9;4
21341.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31106 LOGISTIQUE;54;54;29;14;11;5;6;34;0;1;2;8;23;20
21342.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31114 ORGANIS. TRANSPORT MARCHANDISES;85;85;42;30;13;8;5;50;0;0;5;10;35;35
21347.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33003 ACC.SOINS-S.PERS. OPT.A DOMICILE;6;6;4;0;2;2;0;6;0;0;0;2;4;0
21348.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;1;1;1;0;0;0;0;1;0;0;0;0;1;0
21359.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D INNOVATION TECHNO.  ET ECO CONCEPTION;32;32;7;14;11;10;1;17;0;0;1;1;15;15
21361.0;2023;43;MAYOTTE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;61;61;25;14;22;16;6;41;0;1;6;7;27;20
21367.0;2023;11;MONTPELLIER;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;5;5;5;0;0;0;0;5;0;4;0;0;1;0
21368.0;2023;11;MONTPELLIER;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;1;1;1;0;0;0;0;1;0;0;0;0;1;0
21376.0;2023;11;MONTPELLIER;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;5;5;4;1;0;0;0;4;0;0;3;1;0;1
21385.0;2023;11;MONTPELLIER;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;2;2;2;0;0;0;0;2;0;0;0;1;1;0
21386.0;2023;11;MONTPELLIER;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;5;5;2;3;0;0;0;2;0;0;0;2;0;3
21395.0;2023;11;MONTPELLIER;FEMININ;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;3;3;2;1;0;0;0;2;0;0;0;0;2;1
21397.0;2023;11;MONTPELLIER;FEMININ;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;7;7;7;0;0;0;0;7;0;0;0;4;3;0
21402.0;2023;11;MONTPELLIER;FEMININ;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;4;4;3;1;0;0;0;3;0;0;2;1;0;1
21403.0;2023;11;MONTPELLIER;FEMININ;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;1;1;1;0;0;0;0;1;0;0;0;0;1;0
21408.0;2023;11;MONTPELLIER;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21004 CGEA;2;2;1;1;0;0;0;1;0;0;0;0;1;1
21410.0;2023;11;MONTPELLIER;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;8;6;3;3;0;0;0;3;0;0;0;0;3;3
21414.0;2023;11;MONTPELLIER;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;5;1;1;0;0;0;0;1;0;0;0;0;1;0
21417.0;2023;11;MONTPELLIER;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33003 ACC.SOINS-S.PERS. OPT.A DOMICILE;3;2;1;1;0;0;0;1;0;0;0;0;1;1
21422.0;2023;11;MONTPELLIER;FEMININ;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STAV;BAC STAV AGRONOMIE ALIM ENV TERRITOI;1;1;1;0;0;0;0;1;0;0;0;0;1;0
21423.0;2023;11;MONTPELLIER;FEMININ;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;1;1;0;0;1;0;1;0;0;0;0;0;0;1
21425.0;2023;11;MONTPELLIER;FEMININ;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;8;8;5;2;1;1;0;6;0;1;1;2;2;2
21445.0;2023;11;MONTPELLIER;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24203 METIERS DE LA MODE - VÊTEMENT;110;110;85;23;2;0;2;85;0;9;22;34;20;25
21463.0;2023;11;MONTPELLIER;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;47;47;43;4;0;0;0;43;0;0;7;15;21;4
21464.0;2023;11;MONTPELLIER;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;2;2;2;0;0;0;0;2;0;0;0;1;1;0
